-17854980908,200,200
-109560305,200,200
-83819670,200,200
1221224398,200,200
-11578358,200,200
-268655191,200,200
221938565,200,200
-274303814,200,200
-137655078,200,200
90733958,200,200
-81934862,200,200
9738041,200,200
137123098,200,200
239546391,200,200
73602030,200,200
360140920,200,200
-3596048669,200,200
19365934337,200,200
-7626057914,200,200
8599279,200,200
-361881365,200,200
14535928,200,200
-234979539,200,200
-438846951,200,200
-47108575,200,200
-539629882,200,200
46330195,200,200
-16640734,200,200
-45816164,200,200
-1582389610,200,200
-4667608500,200,200
-1783916850,200,200
96847165,200,200
-3787308332,200,200
325629058,200,200
14987311,200,200
55664203,200,200
32927302,200,200
73253102,200,200
-105684812,200,200
18990475,200,200
-39140942,200,200
-6312884,200,200
127775750,200,200
255198172,200,200
-24351281,200,200
53122888,200,200
44323934,200,200
-22193325,200,200
-30261949,200,200
-124854289,200,200
3664042584,200,200
115421245,200,200
140169017,200,200
1099381526,200,200
-6555547519,200,200
264850866,200,200
526436933,200,200
159861325,200,200
1571214655,200,200
-1359988137,200,200
40345425,200,200
14364117,200,200
-61470878,200,200
367343582,200,200
587344750,200,200
-163418761,200,200
5074469539,200,200
88508604,200,200
16302076403,200,200
-426637855,200,200
-255201804,200,200
648963480,200,200
220936691,200,200
124165862,200,200
-410641128,200,200
-56780685,200,200
19293446,200,200
-100073344,200,200
-10678803,200,200
-64642789,200,200
40002575,200,200
534368109,200,200
137669466,200,200
88425214,200,200
3788846167,200,200
315507939,200,200
1290846243,200,200
64424885,200,200
-689150436,200,200
-67380916,200,200
-314313442,200,200
6805993969,200,200
-2269957860,200,200
256200745,200,200
-593723075,200,200
-308183962,200,200
-113043569,200,200
-65882333,200,200
-202149804,200,200
140723416,200,200
-72680614,200,200
-772087382,200,200
648986807,200,200
-5542255,200,200
-9806071653,200,200
-1159107907,200,200
-1042206725,200,200
-1371500285,200,200
-537447201,200,200
-3268228203,200,200
-105373040,200,200
132145649,200,200
125086161,200,200
219185630,200,200
-46562207,200,200
-274319041,200,200
-278420539,200,200
-136031059,200,200
31777296,200,200
-105880088,200,200
-27648210,200,200
-25668698,200,200
-3680147,200,200
-324750106,200,200
-31756903,200,200
30615975,200,200
-67778943,200,200
22264703,200,200
-704191035,200,200
-315678001,200,200
-11070473,200,200
264487203,200,200
-5212413900,200,200
4129592163,200,200
220905891,200,200
-74505286,200,200
-3471572502,200,200
14975299,200,200
635004094,200,200
-24131771,200,200
171090966,200,200
534701880,200,200
455044681,200,200
-118016757,200,200
-1809249261,200,200
315754687,200,200
-8772855737,200,200
498417027,200,200
7788840,200,200
3926852967,200,200
-1592532870,200,200
-186129890,200,200
-584364552,200,200
-117243684,200,200
-162172582,200,200
-61427088,200,200
87658287,200,200
-38737329,200,200
197011652,200,200
-784205962,200,200
153045654,200,200
-11704514592,200,200
-4344591785,200,200
193364190,200,200
-583726830,200,200
192844081,200,200
87955810,200,200
247609149,200,200
-145565512,200,200
677755690,200,200
-1999309469,200,200
-13878687224,200,200
-108860215,200,200
66384072,200,200
-824530993,200,200
4684530414,200,200
-127146410,200,200
-88701018,200,200
-66025716,200,200
56523041,200,200
-29734647,200,200
-362932616,200,200
-381997331,200,200
347903329,200,200
-650659157,200,200
-29734649,200,200
-68285361,200,200
-1132460523,200,200
431615932,200,200
-1111433477,200,200
-693379047,200,200
-25995136,200,200
-999803776,200,200
190942793,200,200
-5305196511,200,200
60816535,200,200
1405967170,200,200
1701238316,200,200
-353397465,200,200
-142259925,200,200
144982686,200,200
72478493,200,200
715659115,200,200
2157237937,200,200
-13098129213,200,200
3731070803,200,200
45210150,200,200
-870476293,200,200
-1236291398,200,200
-723929301,200,200
165978024,200,200
-57556763,200,200
-165008907,200,200
-155574955,200,200
-145219449,200,200
4112559968,200,200
4598956472,200,200
-1087904158,200,200
1057509930,200,200
-7893178204,200,200
-1610101926515,200,200
-52703562,200,200
-4523480,200,200
-42327102,200,200
-344911958,200,200
-201509640,200,200
-2701672828,200,200
6241017,200,200
319502790,200,200
-16051582181,200,200
-133889796,200,200
258046789,200,200
161641719,200,200
5298471075,200,200
-838369625,200,200
-703676375,200,200
-467142658,200,200
249519935,200,200
160034671,200,200
-1497480486,200,200
-373108770,200,200
-53102565,200,200
49437992,200,200
-126489553,200,200
-1324051234,200,200
-1116556196,200,200
7806112381,200,200
44348519,200,200
-2382705,200,200
