-80098120261,200,200
-544195685,200,200
246022564,200,200
1076420296,200,200
880914702,200,200
-223237822,200,200
171927734,200,200
-51682971,200,200
938969154,200,200
-874494541,200,200
-57738629740,200,200
852246250,200,200
-780237440,200,200
176902110,200,200
651364833,200,200
-496466011,200,200
12863019,200,200
-139360673,200,200
67224961,200,200
-198057245,200,200
33158616,200,200
4503087,200,200
1743251481,200,200
-791612910,200,200
35902402,200,200
77178669453,200,200
-154822137,200,200
-59175404,200,200
232437316,200,200
164027707,200,200
-952139683,200,200
603128810,200,200
202540986,200,200
432547895,200,200
353469960,200,200
-433321737,200,200
4447004,200,200
-72861223,200,200
68697552151,200,200
-14656196944,200,200
-357036614,200,200
-1439866313,200,200
-686418804,200,200
115007855,200,200
1955008234,200,200
-605831178,200,200
11138652674,200,200
-71927046445,200,200
-484203627,200,200
111416755,200,200
-1239416865,200,200
182495489,200,200
-537779296,200,200
508094445,200,200
337695608,200,200
-382093713,200,200
84343270,200,200
-11600047533,200,200
25101656,200,200
247512836,200,200
-297363591,200,200
-370207285,200,200
285380781,200,200
-120568618,200,200
356093058,200,200
-1054194842,200,200
-44332385,200,200
19830246,200,200
542165889,200,200
203368605,200,200
-9450387375,200,200
46875621135,200,200
-30308909397,200,200
75991510,200,200
-79000691,200,200
-777717707,200,200
28504744,200,200
34835296,200,200
329548900,200,200
580674977,200,200
-673038191,200,200
-357221414,200,200
1048422041,200,200
-19761172,200,200
-5824872947,200,200
-68252226233,200,200
-1622059740,200,200
6896966,200,200
351547020,200,200
870209638,200,200
-1015341156,200,200
75558074,200,200
-39933919,200,200
233622103,200,200
-130696373,200,200
-70608338418,200,200
-4641233,200,200
-433011920,200,200
1069003989,200,200
-181257412,200,200
-160583833,200,200
74177660,200,200
31585791,200,200
214790589,200,200
90519615,200,200
-564632154,200,200
123632765,200,200
396233221,200,200
60103944,200,200
234701012,200,200
89300185,200,200
-11137713028,200,200
50441157336,200,200
-16336779421,200,200
166810742,200,200
-857483438,200,200
113916655,200,200
83192075,200,200
-69756078,200,200
142212292,200,200
-1633871716,200,200
-756011942,200,200
12511647,200,200
103932773,200,200
9248544034,200,200
-74120311311,200,200
-20661357,200,200
44349147,200,200
-15950352,200,200
182955674,200,200
-1695737965,200,200
-634095039,200,200
-18728150,200,200
-117691506,200,200
-980556216,200,200
61429161168,200,200
-21611072350,200,200
661494334,200,200
-172757169,200,200
-873774757,200,200
-654607494,200,200
731299931,200,200
4214864112,200,200
-78628628810,200,200
151208479,200,200
-666529193,200,200
1039937163,200,200
-404019056,200,200
-313023405,200,200
-361994367,200,200
-920739250,200,200
-29519398,200,200
-668489497,200,200
389067784,200,200
101751280,200,200
-6866309113,200,200
71849511303,200,200
-2200931064,200,200
5721398,200,200
153962320,200,200
760784967,200,200
-230452288,200,200
-1271987349,200,200
50620824,200,200
-244111497,200,200
-739287400,200,200
1585217693,200,200
1364789655,200,200
695267694,200,200
572437406,200,200
-66637360635,200,200
-23853523,200,200
1174380591,200,200
353680461,200,200
213387478,200,200
820997653,200,200
-1216551108,200,200
18734017,200,200
10642695,200,200
255823181,200,200
-1273030219,200,200
-26299854,200,200
127545553,200,200
-305682177,200,200
50132074,200,200
61569379492,200,200
-1896555059,200,200
13250567,200,200
-1037631,200,200
151254016,200,200
-1019878536,200,200
434486410,200,200
1028601851,200,200
350007578,200,200
-385096399,200,200
-654071183,200,200
271456875,200,200
67074100683,200,200
-20579597995,200,200
278465867,200,200
-1097700585,200,200
-154757254,200,200
158420081,200,200
752672273,200,200
166270730,200,200
67637706030,200,200
-10018993009,200,200
-54134679,200,200
106676067,200,200
-8884804823,200,200
-1418926779,200,200
107204418,200,200
169381810,200,200
36863069,200,200
159147338,200,200
-1291616172,200,200
448001676,200,200
-43535635,200,200
-152130523,200,200
68772782947,200,200
-2162695124,200,200
279513416,200,200
-894007079,200,200
-3386243142,200,200
737694808,200,200
-15687094829,200,200
68149032,200,200
-61212638446,200,200
-831495147,200,200
438884036,200,200
-577193947,200,200
-230706300,200,200
23224602,200,200
21479617,200,200
69998709,200,200
-352234467,200,200
123519412,200,200
44160784,200,200
100469833,200,200
157336842,200,200
-2830977544,200,200
200693683,200,200
-27245123470,200,200
-483748192,200,200
269512284,200,200
-25851961,200,200
91475951,200,200
313953341,200,200
51937402,200,200
111347194,200,200
